"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.05,2,0.1,0.6,1,0.6,50,0.953686128348472,0.00225185270585765,0.732239106695283,0.0204851271964091,0.00229253245837369,0.00834555834160446,"BPM"
0.05,2,0.1,0.6,1,0.8,50,0.952981222804519,0.00295766995209149,0.731980320698084,0.0207826200946833,0.00202820856231014,0.00820811109520153,"BPM"
0.05,2,0.1,0.6,2,0.6,50,0.953264086717013,0.00272095678962974,0.732174630874712,0.0202777509247073,0.00215002725292533,0.00814092976600831,"BPM"
0.05,2,0.1,0.6,2,0.8,50,0.953356864644184,0.00253166267686633,0.731989474269319,0.0204734246049504,0.00204295030367043,0.00717887423044423,"BPM"
0.05,2,0.1,0.8,1,0.6,50,0.955286373309364,0.000555111083248336,0.733094887844828,0.0217073751516794,0.000594206747037659,0.0104809364765984,"BPM"
0.05,2,0.1,0.8,1,0.8,50,0.95407901408291,0.00255521205947102,0.732874408063473,0.0199663130897774,0.00317883154118973,0.00815288214699965,"BPM"
0.05,2,0.1,0.8,2,0.6,50,0.954200363334659,0.00220570062873861,0.732360342106831,0.0196963733340058,0.00305772486284771,0.00803769361201493,"BPM"
0.05,2,0.1,0.8,2,0.8,50,0.953716509481221,0.00218245475478709,0.732490424522515,0.0205329760395884,0.00177984464198969,0.0079193479510782,"BPM"
0.05,2,1,0.6,1,0.6,50,0.954030124154609,0.0022925691018585,0.732895882969443,0.0195754573208863,0.00320469708081582,0.00698877733495684,"BPM"
0.05,2,1,0.6,1,0.8,50,0.954059473151917,0.00203529567790336,0.733012260259538,0.0204178028929676,0.0027473797778042,0.00894935807241997,"BPM"
0.05,2,1,0.6,2,0.6,50,0.95356300264202,0.001989413030104,0.731931627378197,0.0217532632998073,0.00135651496801903,0.00826461499222714,"BPM"
0.05,2,1,0.6,2,0.8,50,0.953267517176908,0.00257648609955538,0.732222870070747,0.0204427902055251,0.00221422485165515,0.00757580804986494,"BPM"
0.05,2,1,0.8,1,0.6,50,0.953975119395811,0.00296153555261921,0.732716100592684,0.0197603771525227,0.00466588430762015,0.00756532867307541,"BPM"
0.05,2,1,0.8,1,0.8,50,0.954075884118645,0.00178624583439532,0.733298616321415,0.0208853809126784,0.00157346244621961,0.00769122473461697,"BPM"
0.05,2,1,0.8,2,0.6,50,0.954268148952563,0.00142089540064034,0.732520945381979,0.0212625298755261,0.00100047274396689,0.0093898152785327,"BPM"
0.05,2,1,0.8,2,0.8,50,0.953659596999021,0.00216571019458193,0.732378880842606,0.0209870089510404,0.00127126623334351,0.00897131227958861,"BPM"
0.1,2,0.1,0.6,1,0.6,50,0.955791824656752,0.00239396183855462,0.716791483286029,0.0197087775730356,0.00268703746365283,0.00832179724719737,"BPM"
0.1,2,0.1,0.6,1,0.8,50,0.95506959679545,0.00215289231282149,0.718716005726479,0.0214230863305975,0.0017252593131818,0.00841238395920938,"BPM"
0.1,2,0.1,0.6,2,0.6,50,0.956967954596801,0.00171545142425271,0.720842613659337,0.0211412858563616,0.0012986918955623,0.00710020651859055,"BPM"
0.1,2,0.1,0.6,2,0.8,50,0.956269184738703,0.00147066231952399,0.719214800802939,0.0197147790638894,0.00143237861962586,0.0059259708491791,"BPM"
0.1,2,0.1,0.8,1,0.6,50,0.958364785695701,0.0013077126219069,0.719884872600012,0.0199832235611265,0.00173956053364823,0.007160638722024,"BPM"
0.1,2,0.1,0.8,1,0.8,50,0.955982626555664,0.00226368336165156,0.719032059550324,0.017941971228477,0.00244435321059362,0.00678622225753354,"BPM"
0.1,2,0.1,0.8,2,0.6,50,0.954535934657147,0.00321072098064787,0.717458671092579,0.0214630725495919,0.00186722383380445,0.0119177228342887,"BPM"
0.1,2,0.1,0.8,2,0.8,50,0.95419470880991,0.00277850816248447,0.717982351753282,0.0207298704692036,0.00226203177836959,0.00781822049348855,"BPM"
0.1,2,1,0.6,1,0.6,50,0.956592407683726,0.00109934595977866,0.71778411430688,0.0222122532368528,0.000159057604252519,0.00878190876111955,"BPM"
0.1,2,1,0.6,1,0.8,50,0.956000111071533,0.00146451516251036,0.71997708583672,0.0207204765211832,0.00216128781128627,0.00673787395129705,"BPM"
0.1,2,1,0.6,2,0.6,50,0.956163320789837,0.00217460369209086,0.719197344666522,0.0191926596728854,0.00247292387106284,0.00704179043360142,"BPM"
0.1,2,1,0.6,2,0.8,50,0.952833258130137,0.0042108240950151,0.717954654878953,0.0204747686672759,0.00299972817803078,0.0096089343225324,"BPM"
0.1,2,1,0.8,1,0.6,50,0.955174802463883,0.00249872018341296,0.716904407136523,0.0219631647373948,0.00122203247114632,0.0110503946943935,"BPM"
0.1,2,1,0.8,1,0.8,50,0.955519117705117,0.00181243051696399,0.718966301480881,0.0204870187639768,0.00152894090217154,0.00745322403622811,"BPM"
0.1,2,1,0.8,2,0.6,50,0.956844512832451,0.00183455667040436,0.720284648934055,0.0201233851933661,0.0022339341438448,0.00737977242415103,"BPM"
0.1,2,1,0.8,2,0.8,50,0.95548881796804,0.00181049577122864,0.719214309955467,0.0202667017300341,0.0025090328026521,0.00617026277761139,"BPM"
0.05,7,0.1,0.6,1,0.6,50,0.965809839376356,0.00109561536583562,0.738236158868721,0.0199841126299059,0.00113460978115258,0.0103604675184055,"BPM"
0.05,7,0.1,0.6,1,0.8,50,0.960996817747331,0.00205239837678979,0.737836583744418,0.0201317061588796,0.000708653221279536,0.00616516284998282,"BPM"
0.05,7,0.1,0.6,2,0.6,50,0.963557171297067,0.00317654487780849,0.736968722919283,0.0149036506739773,0.004268241521387,0.00615965707508798,"BPM"
0.05,7,0.1,0.6,2,0.8,50,0.960150101704896,0.00316199992562509,0.733551653205234,0.0162541706263815,0.00444416706486485,0.0049775845514789,"BPM"
0.05,7,0.1,0.8,1,0.6,50,0.963387628926022,0.00222192774536931,0.735214955522831,0.0192779986396184,0.00251345397879676,0.00811928882172313,"BPM"
0.05,7,0.1,0.8,1,0.8,50,0.964843420395445,0.00274568222555807,0.73756153763165,0.0128943017000594,0.00517562633237919,0.00551208578898662,"BPM"
0.05,7,0.1,0.8,2,0.6,50,0.964038118100298,0.00175629641824952,0.735694994812103,0.0171849972360328,0.0017064238032799,0.00534022056439701,"BPM"
0.05,7,0.1,0.8,2,0.8,50,0.961190007379993,0.00250718344680215,0.735300298134151,0.0211106092227652,0.00272244168242687,0.00969659284776481,"BPM"
0.05,7,1,0.6,1,0.6,50,0.965086821186802,0.00207512685937777,0.737181028660126,0.0164453733538136,0.00238148602969564,0.00579864026713655,"BPM"
0.05,7,1,0.6,1,0.8,50,0.960403113529318,0.00350914546813889,0.737053214815334,0.0178954529162299,0.00408149241322634,0.00859571737143271,"BPM"
0.05,7,1,0.6,2,0.6,50,0.962641881058573,0.00210393748011034,0.734270019656311,0.017453249588722,0.00214688709775951,0.00781094950778928,"BPM"
0.05,7,1,0.6,2,0.8,50,0.960578337440276,0.00316136466439971,0.736394688973943,0.0161245676632502,0.00440954767406963,0.00881446318220227,"BPM"
0.05,7,1,0.8,1,0.6,50,0.961151927325081,0.00485562585567808,0.733200519953743,0.013669861354167,0.00685921014813441,0.00596230710631708,"BPM"
0.05,7,1,0.8,1,0.8,50,0.960725694543469,0.00259789131290137,0.733219899569543,0.0178872778422027,0.00196020745023302,0.00827566649409777,"BPM"
0.05,7,1,0.8,2,0.6,50,0.964285619901459,0.00166351797258162,0.735908798975934,0.0186102973627319,0.00179128787020521,0.0112139755853627,"BPM"
0.05,7,1,0.8,2,0.8,50,0.960502041070866,0.00293670214177869,0.734957577808861,0.0186449637182151,0.00195768065854965,0.00600780588226889,"BPM"
0.1,7,0.1,0.6,1,0.6,50,0.984193627919354,0.00128026447782844,0.729614217117188,0.016446055827746,0.00106669353931094,0.0116372085444019,"BPM"
0.1,7,0.1,0.6,1,0.8,50,0.97898440148827,0.00144098484937213,0.729313053942249,0.0160804210556613,0.00176602795842323,0.0107683369266287,"BPM"
0.1,7,0.1,0.6,2,0.6,50,0.98009996848701,0.00306910199995834,0.72617252596771,0.0160091491191564,0.00308885370131175,0.0062636404478824,"BPM"
0.1,7,0.1,0.6,2,0.8,50,0.974142680962831,0.00278593463030315,0.724065126441728,0.0196671486890227,0.00305444540933233,0.0106899936843431,"BPM"
0.1,7,0.1,0.8,1,0.6,50,0.981591511063332,0.00305119614638937,0.729328668073029,0.0154670350644318,0.00373542246730786,0.00887823016238892,"BPM"
0.1,7,0.1,0.8,1,0.8,50,0.975374971980648,0.00263381821788155,0.724061597556202,0.0215365598099811,0.00114501704501609,0.0110226862556515,"BPM"
0.1,7,0.1,0.8,2,0.6,50,0.986289182993704,0.0041890964500416,0.731588354195598,0.0198710674259442,0.00577092273469526,0.0137484516381484,"BPM"
0.1,7,0.1,0.8,2,0.8,50,0.974794549026777,0.00284112879156984,0.722737963874233,0.0181507952317879,0.00228604137604193,0.0115003760003318,"BPM"
0.1,7,1,0.6,1,0.6,50,0.980855931772666,0.00375623490055504,0.726624436521381,0.0122189263644034,0.00554760223846331,0.00736475064700147,"BPM"
0.1,7,1,0.6,1,0.8,50,0.974669826567004,0.00415047631415689,0.725321890023662,0.00944534241672616,0.00463427644036679,0.00516471477048617,"BPM"
0.1,7,1,0.6,2,0.6,50,0.985506533212369,0.00177959746067879,0.730093665260264,0.0142351465763579,0.00158858375769627,0.00936278274676376,"BPM"
0.1,7,1,0.6,2,0.8,50,0.976219818615485,0.00358200646960476,0.725630422868171,0.0119005982496974,0.00652942403480211,0.00712317157821681,"BPM"
0.1,7,1,0.8,1,0.6,50,0.983364670283238,0.00246124474383472,0.730859895682821,0.0187334029649869,0.00359095134751649,0.0134986430687379,"BPM"
0.1,7,1,0.8,1,0.8,50,0.975003126363411,0.00274284822888066,0.727027517213299,0.0190570399784905,0.00188603824408069,0.0108216376114034,"BPM"
0.1,7,1,0.8,2,0.6,50,0.985687874639152,0.00191122318680044,0.729774767771803,0.0193076159590969,0.00184267590622689,0.00681971751061751,"BPM"
0.1,7,1,0.8,2,0.8,50,0.977291963439495,0.00317577479771775,0.727127057661971,0.0143367558585484,0.00427636187058253,0.0036623038232393,"BPM"
0.05,2,0.1,0.6,1,0.6,100,0.954860356534577,0.00191255941751243,0.718353072585756,0.0208871990478148,0.0016362578088325,0.0078163461892207,"BPM"
0.05,2,0.1,0.6,1,0.8,100,0.95317049994035,0.00346638320839777,0.717425523176125,0.0197978808829237,0.00343590272284175,0.00717675044584117,"BPM"
0.05,2,0.1,0.6,2,0.6,100,0.95419477582523,0.00259805136694811,0.716820964822933,0.0195888789373418,0.00258165273187378,0.00706948576267606,"BPM"
0.05,2,0.1,0.6,2,0.8,100,0.953914742253168,0.00262339967075292,0.717511811162342,0.02008424055805,0.00223732065368296,0.006267537473723,"BPM"
0.05,2,0.1,0.8,1,0.6,100,0.955651771662207,0.00139357453935233,0.719469833057694,0.0205510009424671,0.00114193450090796,0.00819146894475666,"BPM"
0.05,2,0.1,0.8,1,0.8,100,0.955383439198094,0.00198662499514074,0.719405344237275,0.0192217688803556,0.00294019302989366,0.00702406517996409,"BPM"
0.05,2,0.1,0.8,2,0.6,100,0.955029968620794,0.00256153819859693,0.718213102578442,0.0187601280034771,0.00268588389840484,0.00554775658059429,"BPM"
0.05,2,0.1,0.8,2,0.8,100,0.954228354313054,0.00223702370056218,0.718695041317211,0.0207203467984979,0.00145333442926277,0.00882244125390552,"BPM"
0.05,2,1,0.6,1,0.6,100,0.955182895864838,0.00201984496672075,0.719581613471874,0.0192828691394863,0.00191717266124755,0.0069946923296574,"BPM"
0.05,2,1,0.6,1,0.8,100,0.954208250177364,0.00231567626976046,0.71840870325732,0.0200079188573597,0.00233470081966398,0.00804909305350202,"BPM"
0.05,2,1,0.6,2,0.6,100,0.955007401034641,0.00163643861338445,0.718831603661224,0.0219064076383491,0.000809297972477908,0.00902283789636132,"BPM"
