"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.1,2,0.1,0.6,1,0.8,50,0.907828675314689,0.00427931922441331,0.755307393414604,0.0189534905140928,0.00337554727033886,0.0102090520186383,"CBCL"
0.1,2,0.1,0.6,2,0.6,50,0.910026359958359,0.0031285929187859,0.757698535529328,0.0182639859105334,0.00339780697278038,0.0100617315578327,"CBCL"
0.1,2,0.1,0.6,2,0.8,50,0.909846420858198,0.00239295596195866,0.758585483930569,0.0194987768249283,0.00231211932607941,0.0105642610499661,"CBCL"
0.1,2,0.1,0.8,1,0.6,50,0.909031047771727,0.00446548258053945,0.756924360523712,0.0193089786468639,0.00417195062384015,0.0109448952717229,"CBCL"
0.1,2,0.1,0.8,1,0.8,50,0.909460637230131,0.0033044787678187,0.757408650259574,0.0208111813414782,0.00320883137472925,0.0115585502384092,"CBCL"
0.1,2,0.1,0.8,2,0.6,50,0.907310195875687,0.00509608136375963,0.75580981708752,0.0193549056974606,0.00243999523560353,0.00993005274221924,"CBCL"
0.1,2,0.1,0.8,2,0.8,50,0.908716773800918,0.00539008891732756,0.75686570436809,0.0185346270483818,0.00502625807003803,0.0107208704686818,"CBCL"
0.1,2,1,0.6,1,0.6,50,0.909564305810972,0.00378005662599809,0.757112898113473,0.0195396422246052,0.0028772616794415,0.0106971541174077,"CBCL"
0.1,2,1,0.6,1,0.8,50,0.907279763318387,0.00451410164958702,0.756546759185612,0.0200010045076286,0.00331386852454375,0.0100875783536511,"CBCL"
0.1,2,1,0.6,2,0.6,50,0.909915439801079,0.00229940219097963,0.757465078007102,0.0189445048290422,0.00112639342672195,0.0103487116192677,"CBCL"
0.1,2,1,0.6,2,0.8,50,0.907659461886181,0.00456771418961316,0.755769249162364,0.0194133795617468,0.00266947135410898,0.0100248537292745,"CBCL"
0.1,2,1,0.8,1,0.6,50,0.909506438471226,0.00306987028872961,0.757844591680821,0.0190757398586412,0.0021091381834779,0.010448327889948,"CBCL"
0.1,2,1,0.8,1,0.8,50,0.908954640827332,0.00319502264731486,0.757136548742104,0.0184895875614829,0.00213629434076074,0.0101215881194407,"CBCL"
0.1,2,1,0.8,2,0.6,50,0.908853473009041,0.00376732000156386,0.757081346400549,0.0217026005913537,0.00343292377966394,0.012057685062305,"CBCL"
0.1,2,1,0.8,2,0.8,50,0.907893295824028,0.00533318781510437,0.756429163038408,0.0183074350186919,0.00541594875276422,0.0103021419421714,"CBCL"
0.05,7,0.1,0.6,1,0.6,50,0.916727788521862,0.00197674587831731,0.766651570624553,0.0181165661021956,0.00250118210998887,0.00882131259000763,"CBCL"
0.05,7,0.1,0.6,1,0.8,50,0.912280918620574,0.00449406992903226,0.762517920361725,0.0199334554866781,0.00362210785974617,0.00891245597409395,"CBCL"
0.05,7,0.1,0.6,2,0.6,50,0.915820109854135,0.00249810684868934,0.764146713616001,0.0150797615140358,0.00235573866175959,0.0076915700213385,"CBCL"
0.05,7,0.1,0.6,2,0.8,50,0.911523929477347,0.00429314908203927,0.763297008882805,0.0184218294452961,0.0014829125082765,0.0104100501329113,"CBCL"
0.05,7,0.1,0.8,1,0.6,50,0.913912247770377,0.00433384356399496,0.76332069073372,0.0206945631308373,0.00426356783627634,0.0114085983230266,"CBCL"
0.05,7,0.1,0.8,1,0.8,50,0.91114437999958,0.00644121679462722,0.763282201175599,0.0209182458208342,0.0057722538535119,0.0119285824489393,"CBCL"
0.05,7,0.1,0.8,2,0.6,50,0.916263643273204,0.00200743580644243,0.765573103763676,0.0152638260070438,0.00134716612311653,0.00802317726273339,"CBCL"
0.05,7,0.1,0.8,2,0.8,50,0.912840316327894,0.00393547955313135,0.760985812928748,0.0159441056661361,0.00268607688372692,0.00836265266427239,"CBCL"
0.05,7,1,0.6,1,0.6,50,0.91658361715967,0.00249159116406549,0.765266164193774,0.0217888549260063,0.00294142584813297,0.0124475257217069,"CBCL"
0.05,7,1,0.6,1,0.8,50,0.910528975857341,0.00642602237101075,0.760994097775874,0.0180958949851403,0.0047501219954657,0.00980539956206048,"CBCL"
0.05,7,1,0.6,2,0.6,50,0.91513276565598,0.00283437841817552,0.763993987789266,0.0167507662858984,0.0030982621330266,0.00880616724738222,"CBCL"
0.05,7,1,0.6,2,0.8,50,0.916014187617569,0.00273858825853691,0.765456827450496,0.0164134788911251,0.00173729992108901,0.00992289840811666,"CBCL"
0.05,7,1,0.8,1,0.6,50,0.91572775301788,0.0032152020252462,0.764907859342986,0.0147957543622596,0.0047437819567315,0.00592197539947818,"CBCL"
0.05,7,1,0.8,1,0.8,50,0.91348224535633,0.00324727864224755,0.763927990024285,0.0170100352946749,0.0018731759618506,0.00924356645665709,"CBCL"
0.05,7,1,0.8,2,0.6,50,0.918707237769198,0.00108733871215592,0.768664790596126,0.0189969536130975,0.00117288578937884,0.0127797949189518,"CBCL"
0.05,7,1,0.8,2,0.8,50,0.910841203432725,0.00663008301859952,0.761043747678586,0.0201546342466032,0.00662278409748813,0.0122869752117973,"CBCL"
0.1,7,0.1,0.6,1,0.6,50,0.929589679944025,0.0032228502340288,0.767766075598298,0.0168713032859828,0.00188662367572434,0.0081335856546291,"CBCL"
0.1,7,0.1,0.6,1,0.8,50,0.926233747432313,0.00253858674824419,0.769691274501955,0.0215259038596073,0.00237067455305055,0.0141982309673505,"CBCL"
0.1,7,0.1,0.6,2,0.6,50,0.934093912287034,0.00161887644523494,0.774127593165248,0.0201739136212573,0.00146315770374756,0.0125447587508847,"CBCL"
0.1,7,0.1,0.6,2,0.8,50,0.928339788529357,0.00121546031548732,0.769326499570567,0.022448337314524,0.00116552746922623,0.0115512793906769,"CBCL"
0.1,7,0.1,0.8,1,0.6,50,0.927845058710859,0.00478741005104874,0.765990150402496,0.0197168210365244,0.0032047168465891,0.01248711748059,"CBCL"
0.1,7,0.1,0.8,1,0.8,50,0.92866640237617,0.003000517721164,0.769942585459672,0.0204635490001188,0.00190791316351768,0.0147549612759588,"CBCL"
0.1,7,0.1,0.8,2,0.6,50,0.932649168427247,0.00235564258191104,0.774235843653971,0.0160040062411825,0.00332945618721475,0.00923665166237192,"CBCL"
0.1,7,0.1,0.8,2,0.8,50,0.925421084697296,0.00273587902870925,0.764905715012297,0.0199071340407218,0.00122443850628273,0.0116794106982952,"CBCL"
0.1,7,1,0.6,1,0.6,50,0.93484801186621,0.00213856094833527,0.773232621403976,0.0151044018782208,0.00248359587362591,0.0100179748478833,"CBCL"
0.1,7,1,0.6,1,0.8,50,0.922942122479142,0.0034079373738688,0.765902441755307,0.0201864418851648,0.00151658729411908,0.0117914504835607,"CBCL"
0.1,7,1,0.6,2,0.6,50,0.930639686503274,0.0033707032030649,0.771681407589947,0.0175799329294874,0.00317309206101025,0.011780803186463,"CBCL"
