"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.05,2,1,0.8,1,0.8,50,0.945107635182646,0.00188340573359541,0.773020600303213,0.0204881884386058,0.00159704814776689,0.0160500698640803,"CBCL"
0.05,2,1,0.8,2,0.6,50,0.945840132354964,0.00133339425800866,0.7730372518911,0.0202672093170294,0.000953031017154579,0.0158190522415523,"CBCL"
0.05,2,1,0.8,2,0.8,50,0.944373193369309,0.00368359917036615,0.772587880001005,0.019756003609611,0.0041239974050563,0.0151533577858933,"CBCL"
0.1,2,0.1,0.6,1,0.6,50,0.946609180105287,0.00237177991223332,0.771045267729597,0.0179349048314247,0.00292076410825591,0.01395431986792,"CBCL"
0.1,2,0.1,0.6,1,0.8,50,0.946322428157225,0.0013631827015819,0.770882979658347,0.0206614002265029,0.00108423937820666,0.0162319846712163,"CBCL"
0.1,2,0.1,0.6,2,0.6,50,0.947745783733211,0.00163801267385193,0.772533538257498,0.0198711115746243,0.00245910047895048,0.0153559070698601,"CBCL"
0.1,2,0.1,0.6,2,0.8,50,0.944710892619644,0.00360626450983974,0.768998391508898,0.0207131689148456,0.00208801540134687,0.0160080111978259,"CBCL"
0.1,2,0.1,0.8,1,0.6,50,0.946594198210414,0.0029438678570776,0.771515516462929,0.0183111956652036,0.00368996112200294,0.0146433032806174,"CBCL"
0.1,2,0.1,0.8,1,0.8,50,0.946060538160008,0.00221404802830351,0.770646363642925,0.0195494283294282,0.00206555583401374,0.0138860477179146,"CBCL"
0.1,2,0.1,0.8,2,0.6,50,0.946072276018063,0.00307653510273796,0.77096397289542,0.0211586218608792,0.00427063463489348,0.0168581550918882,"CBCL"
0.1,2,0.1,0.8,2,0.8,50,0.946332361310347,0.00186238735261764,0.771479474646725,0.0201400184858274,0.00166618766138872,0.0164524741295891,"CBCL"
0.1,2,1,0.6,1,0.6,50,0.948345168024811,0.00130933246887602,0.77223446737045,0.0204630728241266,0.00100424404665944,0.0176629899727389,"CBCL"
0.1,2,1,0.6,1,0.8,50,0.945335517945539,0.00246899639703982,0.769121555542881,0.0208480846279802,0.00236559356175213,0.0154493520757741,"CBCL"
0.1,2,1,0.6,2,0.6,50,0.945044201595747,0.0027582753812412,0.769572682850605,0.0212717084655981,0.00142873902659973,0.0156511120603592,"CBCL"
0.1,2,1,0.6,2,0.8,50,0.945240322422055,0.0033832077688185,0.769478805239424,0.0196193547469137,0.00379949502612797,0.0158294920738095,"CBCL"
0.1,2,1,0.8,1,0.6,50,0.946921304430744,0.00186831896342144,0.771843875974289,0.022465053608734,0.00171216062209869,0.0178417307725542,"CBCL"
0.1,2,1,0.8,1,0.8,50,0.946013890158747,0.00165283401748213,0.771238894803914,0.0203466623179912,0.00121415964567647,0.0152623295299844,"CBCL"
0.1,2,1,0.8,2,0.6,50,0.947324120897875,0.0015106655424891,0.77192813061657,0.020369744581726,0.00131141917001406,0.0162002359607241,"CBCL"
0.1,2,1,0.8,2,0.8,50,0.944874066724033,0.00288924638762126,0.76983591602458,0.0204871327516517,0.00252991801329757,0.0154852305219052,"CBCL"
0.05,7,0.1,0.6,1,0.6,50,0.952136750647113,0.00378536292428235,0.775980686513716,0.0189822762776129,0.0035058160342965,0.01601649599001,"CBCL"
0.05,7,0.1,0.6,1,0.8,50,0.953694929047277,0.00141135190969898,0.779710751852198,0.0196999035810886,0.00199351311183955,0.0141499531914088,"CBCL"
0.05,7,0.1,0.6,2,0.6,50,0.957610186611896,0.000657254969635388,0.782929410961927,0.0202527143378728,0.000675478839610751,0.0146155668777288,"CBCL"
