"nrounds","max_depth","min_child_weight","eta","gamma","subsample","colsample_bytree","mlogloss"
50,5,1,0.1,0,0.6,0.9,1.09505651961835
100,5,1,0.1,0,0.6,0.9,1.09566352784182
150,5,1,0.1,0,0.6,0.9,1.1014500644968
50,7,1,0.1,0,0.6,0.9,1.10431350653469
100,7,1,0.1,0,0.6,0.9,1.09320874072264
150,7,1,0.1,0,0.6,0.9,1.10077183796506
50,9,1,0.1,0,0.6,0.9,1.10514044993719
100,9,1,0.1,0,0.6,0.9,1.10067280051469
150,9,1,0.1,0,0.6,0.9,1.09956999364658
50,3,5,0.1,0,0.6,0.9,1.10012295293131
100,3,5,0.1,0,0.6,0.9,1.09296678714394
150,3,5,0.1,0,0.6,0.9,1.09402023891385
50,5,5,0.1,0,0.6,0.9,1.10411810825065
100,5,5,0.1,0,0.6,0.9,1.10099131480779
150,5,5,0.1,0,0.6,0.9,1.09660183364176
50,7,5,0.1,0,0.6,0.9,1.09472626229035
100,7,5,0.1,0,0.6,0.9,1.09877683308439
150,7,5,0.1,0,0.6,0.9,1.10238724360052
50,9,5,0.1,0,0.6,0.9,1.0967457540629
100,9,5,0.1,0,0.6,0.9,1.10255049408122
150,9,5,0.1,0,0.6,0.9,1.09974519034672
50,3,1,0.01,0.5,0.6,0.9,1.09765224284227
100,3,1,0.01,0.5,0.6,0.9,1.09592921480153
150,3,1,0.01,0.5,0.6,0.9,1.09556834616509
50,5,1,0.01,0.5,0.6,0.9,1.09794140892851
100,5,1,0.01,0.5,0.6,0.9,1.09585878099667
150,5,1,0.01,0.5,0.6,0.9,1.09712566427977
50,7,1,0.01,0.5,0.6,0.9,1.09836587775508
100,7,1,0.01,0.5,0.6,0.9,1.09762940202209
150,7,1,0.01,0.5,0.6,0.9,1.097496793249
50,9,1,0.01,0.5,0.6,0.9,1.09646035177566
100,9,1,0.01,0.5,0.6,0.9,1.09631218781474
150,9,1,0.01,0.5,0.6,0.9,1.09882860810056
50,3,5,0.01,0.5,0.6,0.9,1.09745795602386
100,3,5,0.01,0.5,0.6,0.9,1.09472971810614
150,3,5,0.01,0.5,0.6,0.9,1.09766027679465
50,5,5,0.01,0.5,0.6,0.9,1.09638586631929
100,5,5,0.01,0.5,0.6,0.9,1.09752900895165
150,5,5,0.01,0.5,0.6,0.9,1.09729738888258
50,7,5,0.01,0.5,0.6,0.9,1.09323579592544
100,7,5,0.01,0.5,0.6,0.9,1.0982738101147
150,7,5,0.01,0.5,0.6,0.9,1.09822896625212
50,9,5,0.01,0.5,0.6,0.9,1.09622044201423
100,9,5,0.01,0.5,0.6,0.9,1.09849621876055
150,9,5,0.01,0.5,0.6,0.9,1.09737177463725
50,3,1,0.05,0.5,0.6,0.9,1.09695215052061
100,3,1,0.05,0.5,0.6,0.9,1.09562611390204
150,3,1,0.05,0.5,0.6,0.9,1.09642106402895
50,5,1,0.05,0.5,0.6,0.9,1.09653862527263
100,5,1,0.05,0.5,0.6,0.9,1.09905186983776
150,5,1,0.05,0.5,0.6,0.9,1.09704991327258
50,7,1,0.05,0.5,0.6,0.9,1.09853705073254
100,7,1,0.05,0.5,0.6,0.9,1.09982681567521
150,7,1,0.05,0.5,0.6,0.9,1.09889705760602
50,9,1,0.05,0.5,0.6,0.9,1.10023474150839
100,9,1,0.05,0.5,0.6,0.9,1.09874027387585
150,9,1,0.05,0.5,0.6,0.9,1.09850757567977
50,3,5,0.05,0.5,0.6,0.9,1.09555438328946
100,3,5,0.05,0.5,0.6,0.9,1.09184462235716
150,3,5,0.05,0.5,0.6,0.9,1.09592898098942
50,5,5,0.05,0.5,0.6,0.9,1.09924499001044
100,5,5,0.05,0.5,0.6,0.9,1.09975741622992
150,5,5,0.05,0.5,0.6,0.9,1.09433875526666
50,7,5,0.05,0.5,0.6,0.9,1.09885949583049
100,7,5,0.05,0.5,0.6,0.9,1.09867439014109
150,7,5,0.05,0.5,0.6,0.9,1.09991431460531
50,9,5,0.05,0.5,0.6,0.9,1.09697898348247
100,9,5,0.05,0.5,0.6,0.9,1.09580633744978
150,9,5,0.05,0.5,0.6,0.9,1.09695368300598
50,3,1,0.1,0.5,0.6,0.9,1.08543726249916
100,3,1,0.1,0.5,0.6,0.9,1.1044704709162
150,3,1,0.1,0.5,0.6,0.9,1.09617357919077
50,5,1,0.1,0.5,0.6,0.9,1.10498182655606
100,5,1,0.1,0.5,0.6,0.9,1.09451202595429
150,5,1,0.1,0.5,0.6,0.9,1.09730666887784
50,7,1,0.1,0.5,0.6,0.9,1.10336753330627
100,7,1,0.1,0.5,0.6,0.9,1.10243669504059
150,7,1,0.1,0.5,0.6,0.9,1.09739800219803
50,9,1,0.1,0.5,0.6,0.9,1.10339764333218
100,9,1,0.1,0.5,0.6,0.9,1.1004423793721
150,9,1,0.1,0.5,0.6,0.9,1.09957811277775
50,3,5,0.1,0.5,0.6,0.9,1.1019584160551
100,3,5,0.1,0.5,0.6,0.9,1.10106022682462
150,3,5,0.1,0.5,0.6,0.9,1.09642654839994
50,5,5,0.1,0.5,0.6,0.9,1.10383032904136
100,5,5,0.1,0.5,0.6,0.9,1.09584766439479
150,5,5,0.1,0.5,0.6,0.9,1.08887371658102
50,7,5,0.1,0.5,0.6,0.9,1.10206784364542
100,7,5,0.1,0.5,0.6,0.9,1.09989231969728
150,7,5,0.1,0.5,0.6,0.9,1.10323225809466
50,9,5,0.1,0.5,0.6,0.9,1.10163792002858
100,9,5,0.1,0.5,0.6,0.9,1.10035928365343
150,9,5,0.1,0.5,0.6,0.9,1.10708820966042
50,3,1,0.01,2,0.6,0.9,1.09615354618243
100,3,1,0.01,2,0.6,0.9,1.09522495754846
150,3,1,0.01,2,0.6,0.9,1.09578534150837
50,5,1,0.01,2,0.6,0.9,1.09767608474352
100,5,1,0.01,2,0.6,0.9,1.09669544921804
150,5,1,0.01,2,0.6,0.9,1.09686000284163
50,7,1,0.01,2,0.6,0.9,1.09809683861099
100,7,1,0.01,2,0.6,0.9,1.09619516402146
150,7,1,0.01,2,0.6,0.9,1.09813280437949
50,9,1,0.01,2,0.6,0.9,1.09766892698554
100,9,1,0.01,2,0.6,0.9,1.09792555137977
150,9,1,0.01,2,0.6,0.9,1.09821606273841
50,3,5,0.01,2,0.6,0.9,1.09469121945074
100,3,5,0.01,2,0.6,0.9,1.09763492892164
150,3,5,0.01,2,0.6,0.9,1.09794800437327
50,5,5,0.01,2,0.6,0.9,1.09816496866478
100,5,5,0.01,2,0.6,0.9,1.09800557321982
150,5,5,0.01,2,0.6,0.9,1.0978333063937
50,7,5,0.01,2,0.6,0.9,1.09611250620973
100,7,5,0.01,2,0.6,0.9,1.09814842193076
150,7,5,0.01,2,0.6,0.9,1.09764829796891
50,9,5,0.01,2,0.6,0.9,1.09683533720557
100,9,5,0.01,2,0.6,0.9,1.09884070510215
150,9,5,0.01,2,0.6,0.9,1.09632236962768
50,3,1,0.05,2,0.6,0.9,1.09756797349766
100,3,1,0.05,2,0.6,0.9,1.10205041725025
150,3,1,0.05,2,0.6,0.9,1.09984116965486
50,5,1,0.05,2,0.6,0.9,1.10121542188953
100,5,1,0.05,2,0.6,0.9,1.10119419575682
150,5,1,0.05,2,0.6,0.9,1.09664844063006
50,7,1,0.05,2,0.6,0.9,1.09918183595642
100,7,1,0.05,2,0.6,0.9,1.09780178597648
150,7,1,0.05,2,0.6,0.9,1.10106839431231
50,9,1,0.05,2,0.6,0.9,1.09545482805422
100,9,1,0.05,2,0.6,0.9,1.09521526005548
150,9,1,0.05,2,0.6,0.9,1.09495299681316
50,3,5,0.05,2,0.6,0.9,1.09853880385835
100,3,5,0.05,2,0.6,0.9,1.10126204816295
150,3,5,0.05,2,0.6,0.9,1.09613746109971
50,5,5,0.05,2,0.6,0.9,1.09992528941826
100,5,5,0.05,2,0.6,0.9,1.09165836221154
150,5,5,0.05,2,0.6,0.9,1.0928917806809
50,7,5,0.05,2,0.6,0.9,1.09448028093181
100,7,5,0.05,2,0.6,0.9,1.09639491618994
150,7,5,0.05,2,0.6,0.9,1.0991004689725
50,9,5,0.05,2,0.6,0.9,1.09809036166459
100,9,5,0.05,2,0.6,0.9,1.09764238150649
150,9,5,0.05,2,0.6,0.9,1.09687648489589
50,3,1,0.1,2,0.6,0.9,1.09777682004447
100,3,1,0.1,2,0.6,0.9,1.08751336786996
150,3,1,0.1,2,0.6,0.9,1.09395768506692
50,5,1,0.1,2,0.6,0.9,1.10715204621624
100,5,1,0.1,2,0.6,0.9,1.10217005661389
150,5,1,0.1,2,0.6,0.9,1.10629579264474
50,7,1,0.1,2,0.6,0.9,1.10253005647044
100,7,1,0.1,2,0.6,0.9,1.09783751818406
150,7,1,0.1,2,0.6,0.9,1.10167128322743
50,9,1,0.1,2,0.6,0.9,1.09714210140308
100,9,1,0.1,2,0.6,0.9,1.1026366771803
150,9,1,0.1,2,0.6,0.9,1.10337520356008
50,3,5,0.1,2,0.6,0.9,1.0919878439329
100,3,5,0.1,2,0.6,0.9,1.10423447040237
150,3,5,0.1,2,0.6,0.9,1.10512738234959
50,5,5,0.1,2,0.6,0.9,1.10601410273627
100,5,5,0.1,2,0.6,0.9,1.09146075522834
150,5,5,0.1,2,0.6,0.9,1.0986123236124
50,7,5,0.1,2,0.6,0.9,1.09696862452655
100,7,5,0.1,2,0.6,0.9,1.09931391619668
150,7,5,0.1,2,0.6,0.9,1.1060030047645
50,9,5,0.1,2,0.6,0.9,1.10259896777186
100,9,5,0.1,2,0.6,0.9,1.09914335729274
150,9,5,0.1,2,0.6,0.9,1.10506033001293
50,3,1,0.01,0,0.9,0.9,1.08968050789123
100,3,1,0.01,0,0.9,0.9,1.08995215142079
150,3,1,0.01,0,0.9,0.9,1.09479282899654
50,5,1,0.01,0,0.9,0.9,1.09561100972276
100,5,1,0.01,0,0.9,0.9,1.09804721163308
150,5,1,0.01,0,0.9,0.9,1.09767199401312
50,7,1,0.01,0,0.9,0.9,1.0968635505623
100,7,1,0.01,0,0.9,0.9,1.09680660332648
150,7,1,0.01,0,0.9,0.9,1.09895652824475
50,9,1,0.01,0,0.9,0.9,1.09722453020613
100,9,1,0.01,0,0.9,0.9,1.09865948404199
150,9,1,0.01,0,0.9,0.9,1.09697299424713
50,3,5,0.01,0,0.9,0.9,1.09664337938861
100,3,5,0.01,0,0.9,0.9,1.09890861677563
150,3,5,0.01,0,0.9,0.9,1.09494274607182
50,5,5,0.01,0,0.9,0.9,1.09652268642486
100,5,5,0.01,0,0.9,0.9,1.09553747779467
150,5,5,0.01,0,0.9,0.9,1.09372936327694
50,7,5,0.01,0,0.9,0.9,1.09899000372416
100,7,5,0.01,0,0.9,0.9,1.09813188576488
150,7,5,0.01,0,0.9,0.9,1.09697997452411
50,9,5,0.01,0,0.9,0.9,1.09813299113244
100,9,5,0.01,0,0.9,0.9,1.09594631866038
150,9,5,0.01,0,0.9,0.9,1.09757922287258
50,3,1,0.05,0,0.9,0.9,1.0974720860095
100,3,1,0.05,0,0.9,0.9,1.09568931466946
150,3,1,0.05,0,0.9,0.9,1.09078040098883
50,5,1,0.05,0,0.9,0.9,1.09758773028697
100,5,1,0.05,0,0.9,0.9,1.09742690673836
150,5,1,0.05,0,0.9,0.9,1.08909918422742
50,7,1,0.05,0,0.9,0.9,1.10005318449492
100,7,1,0.05,0,0.9,0.9,1.0963777540339
150,7,1,0.05,0,0.9,0.9,1.09985371171159
50,9,1,0.05,0,0.9,0.9,1.09825541465436
100,9,1,0.05,0,0.9,0.9,1.10031880121691
150,9,1,0.05,0,0.9,0.9,1.09700866325116
50,3,5,0.05,0,0.9,0.9,1.09017789283418
100,3,5,0.05,0,0.9,0.9,1.09721757100808
150,3,5,0.05,0,0.9,0.9,1.09939303530754
50,5,5,0.05,0,0.9,0.9,1.09667462430828
100,5,5,0.05,0,0.9,0.9,1.09898366842367
150,5,5,0.05,0,0.9,0.9,1.09699832348303
50,7,5,0.05,0,0.9,0.9,1.09813362157811
100,7,5,0.05,0,0.9,0.9,1.09508833759228
150,7,5,0.05,0,0.9,0.9,1.09655558135198
50,9,5,0.05,0,0.9,0.9,1.10090525780261
100,9,5,0.05,0,0.9,0.9,1.10170657512987
150,9,5,0.05,0,0.9,0.9,1.09706111997674
50,3,1,0.1,0,0.9,0.9,1.10223857955239
100,3,1,0.1,0,0.9,0.9,1.09582768054738
150,3,1,0.1,0,0.9,0.9,1.08311899045301
50,5,1,0.1,0,0.9,0.9,1.10075925492108
100,5,1,0.1,0,0.9,0.9,1.09830355522438
150,5,1,0.1,0,0.9,0.9,1.09930422425784
50,7,1,0.1,0,0.9,0.9,1.10085075833885
100,7,1,0.1,0,0.9,0.9,1.09398863326063
150,7,1,0.1,0,0.9,0.9,1.09509155210655
50,9,1,0.1,0,0.9,0.9,1.09543276848016
100,9,1,0.1,0,0.9,0.9,1.09956915182889
150,9,1,0.1,0,0.9,0.9,1.0982860122191
50,3,5,0.1,0,0.9,0.9,1.10162668546341
100,3,5,0.1,0,0.9,0.9,1.10123681875397
150,3,5,0.1,0,0.9,0.9,1.09364949837407
50,5,5,0.1,0,0.9,0.9,1.0912058347077
100,5,5,0.1,0,0.9,0.9,1.09451331273587
150,5,5,0.1,0,0.9,0.9,1.1001379831606
50,7,5,0.1,0,0.9,0.9,1.09669066035897
100,7,5,0.1,0,0.9,0.9,1.10237816962101
150,7,5,0.1,0,0.9,0.9,1.09828730706567
50,9,5,0.1,0,0.9,0.9,1.10675988692666
100,9,5,0.1,0,0.9,0.9,1.09594216133497
150,9,5,0.1,0,0.9,0.9,1.09920755720139
50,3,1,0.01,0.5,0.9,0.9,1.09408232247514
100,3,1,0.01,0.5,0.9,0.9,1.09528351295958
150,3,1,0.01,0.5,0.9,0.9,1.09573176826558
50,5,1,0.01,0.5,0.9,0.9,1.09761798587399
100,5,1,0.01,0.5,0.9,0.9,1.09706312425364
150,5,1,0.01,0.5,0.9,0.9,1.09418593111162
50,7,1,0.01,0.5,0.9,0.9,1.09730594023284
100,7,1,0.01,0.5,0.9,0.9,1.09831228665135
150,7,1,0.01,0.5,0.9,0.9,1.0967341212295
50,9,1,0.01,0.5,0.9,0.9,1.09624854953636
100,9,1,0.01,0.5,0.9,0.9,1.09424427541973
150,9,1,0.01,0.5,0.9,0.9,1.09865478602292
50,3,5,0.01,0.5,0.9,0.9,1.09761697870907
100,3,5,0.01,0.5,0.9,0.9,1.09736675315928
150,3,5,0.01,0.5,0.9,0.9,1.0938439404592
50,5,5,0.01,0.5,0.9,0.9,1.09625962763829
100,5,5,0.01,0.5,0.9,0.9,1.09755039855779
150,5,5,0.01,0.5,0.9,0.9,1.09435458055605
50,7,5,0.01,0.5,0.9,0.9,1.09616491802431
100,7,5,0.01,0.5,0.9,0.9,1.09411745221787
150,7,5,0.01,0.5,0.9,0.9,1.09727278029276
50,9,5,0.01,0.5,0.9,0.9,1.09601456602386
100,9,5,0.01,0.5,0.9,0.9,1.09867751497935
150,9,5,0.01,0.5,0.9,0.9,1.09802382838868
50,3,1,0.05,0.5,0.9,0.9,1.08136950337701
100,3,1,0.05,0.5,0.9,0.9,1.09709719529797
150,3,1,0.05,0.5,0.9,0.9,1.0976814764788
50,5,1,0.05,0.5,0.9,0.9,1.0940358677779
100,5,1,0.05,0.5,0.9,0.9,1.10129158793019
150,5,1,0.05,0.5,0.9,0.9,1.09859032657409
50,7,1,0.05,0.5,0.9,0.9,1.09772006875714
100,7,1,0.05,0.5,0.9,0.9,1.09905212476262
150,7,1,0.05,0.5,0.9,0.9,1.09763036816717
50,9,1,0.05,0.5,0.9,0.9,1.09587898506128
100,9,1,0.05,0.5,0.9,0.9,1.09776760978613
150,9,1,0.05,0.5,0.9,0.9,1.09785165679392
50,3,5,0.05,0.5,0.9,0.9,1.08894629669315
100,3,5,0.05,0.5,0.9,0.9,1.09502077377348
150,3,5,0.05,0.5,0.9,0.9,1.08453489214517
50,5,5,0.05,0.5,0.9,0.9,1.09774612855958
100,5,5,0.05,0.5,0.9,0.9,1.09597682826092
150,5,5,0.05,0.5,0.9,0.9,1.09618464103198
50,7,5,0.05,0.5,0.9,0.9,1.09708969594252
100,7,5,0.05,0.5,0.9,0.9,1.09702862370362
150,7,5,0.05,0.5,0.9,0.9,1.09369281413261
50,9,5,0.05,0.5,0.9,0.9,1.09928491082259
100,9,5,0.05,0.5,0.9,0.9,1.09748387953901
150,9,5,0.05,0.5,0.9,0.9,1.09733332064532
50,3,1,0.1,0.5,0.9,0.9,1.10159926139649
100,3,1,0.1,0.5,0.9,0.9,1.1021696924627
150,3,1,0.1,0.5,0.9,0.9,1.10040113420516
50,5,1,0.1,0.5,0.9,0.9,1.10526827470573
100,5,1,0.1,0.5,0.9,0.9,1.08788804611392
150,5,1,0.1,0.5,0.9,0.9,1.09919345244019
50,7,1,0.1,0.5,0.9,0.9,1.09205363616037
100,7,1,0.1,0.5,0.9,0.9,1.09478044307068
150,7,1,0.1,0.5,0.9,0.9,1.10140791166298
50,9,1,0.1,0.5,0.9,0.9,1.10220903281749
100,9,1,0.1,0.5,0.9,0.9,1.1038976936539
150,9,1,0.1,0.5,0.9,0.9,1.10440442748326
50,3,5,0.1,0.5,0.9,0.9,1.09231832808166
100,3,5,0.1,0.5,0.9,0.9,1.08895728840733
150,3,5,0.1,0.5,0.9,0.9,1.0949190054215
50,5,5,0.1,0.5,0.9,0.9,1.09360034755189
100,5,5,0.1,0.5,0.9,0.9,1.09024857869383
150,5,5,0.1,0.5,0.9,0.9,1.08823806624759
50,7,5,0.1,0.5,0.9,0.9,1.09808626589806
100,7,5,0.1,0.5,0.9,0.9,1.09907143936003
150,7,5,0.1,0.5,0.9,0.9,1.10347523978373
50,9,5,0.1,0.5,0.9,0.9,1.09987633163428
100,9,5,0.1,0.5,0.9,0.9,1.09867475475213
150,9,5,0.1,0.5,0.9,0.9,1.09887497132798
50,3,1,0.01,2,0.9,0.9,1.09538638241473
100,3,1,0.01,2,0.9,0.9,1.09872706143948
150,3,1,0.01,2,0.9,0.9,1.09506627811834
50,5,1,0.01,2,0.9,0.9,1.09676925296738
100,5,1,0.01,2,0.9,0.9,1.09896161970504
150,5,1,0.01,2,0.9,0.9,1.09749642514712
50,7,1,0.01,2,0.9,0.9,1.09795029165063
100,7,1,0.01,2,0.9,0.9,1.09875538790803
150,7,1,0.01,2,0.9,0.9,1.0971782443408
50,9,1,0.01,2,0.9,0.9,1.09729515307156
100,9,1,0.01,2,0.9,0.9,1.0968091642305
150,9,1,0.01,2,0.9,0.9,1.09851973964653
50,3,5,0.01,2,0.9,0.9,1.09845965441016
100,3,5,0.01,2,0.9,0.9,1.09620737684414
150,3,5,0.01,2,0.9,0.9,1.09507937628887
50,5,5,0.01,2,0.9,0.9,1.09357611702739
100,5,5,0.01,2,0.9,0.9,1.09313905722061
150,5,5,0.01,2,0.9,0.9,1.09847407223038
50,7,5,0.01,2,0.9,0.9,1.09886149032668
100,7,5,0.01,2,0.9,0.9,1.09722622347556
150,7,5,0.01,2,0.9,0.9,1.09719854207543
50,9,5,0.01,2,0.9,0.9,1.09843895763663
100,9,5,0.01,2,0.9,0.9,1.09537383451967
150,9,5,0.01,2,0.9,0.9,1.09579848838573
50,3,1,0.05,2,0.9,0.9,1.09263990022938
100,3,1,0.05,2,0.9,0.9,1.09005147655848
150,3,1,0.05,2,0.9,0.9,1.09907539453522
50,5,1,0.05,2,0.9,0.9,1.0992239041168
100,5,1,0.05,2,0.9,0.9,1.09603832465238
150,5,1,0.05,2,0.9,0.9,1.08851354627953
50,7,1,0.05,2,0.9,0.9,1.09118416556248
100,7,1,0.05,2,0.9,0.9,1.09714545826002
150,7,1,0.05,2,0.9,0.9,1.09474175612538
50,9,1,0.05,2,0.9,0.9,1.09648315434087
100,9,1,0.05,2,0.9,0.9,1.09753899052853
150,9,1,0.05,2,0.9,0.9,1.09932914602695
50,3,5,0.05,2,0.9,0.9,1.09328115466139
100,3,5,0.05,2,0.9,0.9,1.08515092780677
150,3,5,0.05,2,0.9,0.9,1.09440906617217
50,5,5,0.05,2,0.9,0.9,1.09424125080289
100,5,5,0.05,2,0.9,0.9,1.0947732805011
150,5,5,0.05,2,0.9,0.9,1.09346023025682
50,7,5,0.05,2,0.9,0.9,1.09286088802445
100,7,5,0.05,2,0.9,0.9,1.09727702793703
150,7,5,0.05,2,0.9,0.9,1.10297496009313
50,9,5,0.05,2,0.9,0.9,1.09930887870088
100,9,5,0.05,2,0.9,0.9,1.09872553240748
150,9,5,0.05,2,0.9,0.9,1.09988046503553
50,3,1,0.1,2,0.9,0.9,1.09954509096007
100,3,1,0.1,2,0.9,0.9,1.08348999801643
150,3,1,0.1,2,0.9,0.9,1.10363798034679
50,5,1,0.1,2,0.9,0.9,1.09464131263107
100,5,1,0.1,2,0.9,0.9,1.09501924767411
150,5,1,0.1,2,0.9,0.9,1.09188358777885
50,7,1,0.1,2,0.9,0.9,1.0960487985556
100,7,1,0.1,2,0.9,0.9,1.10029230987114
150,7,1,0.1,2,0.9,0.9,1.09208785719461
50,9,1,0.1,2,0.9,0.9,1.10206325992518
100,9,1,0.1,2,0.9,0.9,1.09979015390283
150,9,1,0.1,2,0.9,0.9,1.10154944070553
50,3,5,0.1,2,0.9,0.9,1.10144023605614
100,3,5,0.1,2,0.9,0.9,1.10016456586738
150,3,5,0.1,2,0.9,0.9,1.0974674915953
50,5,5,0.1,2,0.9,0.9,1.09437882276831
100,5,5,0.1,2,0.9,0.9,1.09865768787739
150,5,5,0.1,2,0.9,0.9,1.08853031907144
50,7,5,0.1,2,0.9,0.9,1.099025129919
100,7,5,0.1,2,0.9,0.9,1.09447903524735
150,7,5,0.1,2,0.9,0.9,1.10287509581952
50,9,5,0.1,2,0.9,0.9,1.09934691562507
100,9,5,0.1,2,0.9,0.9,1.10527395733632
150,9,5,0.1,2,0.9,0.9,1.10347148241501
