"nrounds","max_depth","min_child_weight","eta","gamma","subsample","colsample_bytree","mlogloss"
50,5,5,0.1,0,0.9,0.6,1.09462744250512
100,5,5,0.1,0,0.9,0.6,1.09950742659554
150,5,5,0.1,0,0.9,0.6,1.10254212182912
50,7,5,0.1,0,0.9,0.6,1.10733783368043
100,7,5,0.1,0,0.9,0.6,1.10263367288834
150,7,5,0.1,0,0.9,0.6,1.09659452072936
50,9,5,0.1,0,0.9,0.6,1.1001012788801
100,9,5,0.1,0,0.9,0.6,1.1057256534796
150,9,5,0.1,0,0.9,0.6,1.10649824275596
50,3,1,0.01,0.5,0.9,0.6,1.09891677556729
100,3,1,0.01,0.5,0.9,0.6,1.09845573762472
150,3,1,0.01,0.5,0.9,0.6,1.09934992244176
50,5,1,0.01,0.5,0.9,0.6,1.09906426728628
100,5,1,0.01,0.5,0.9,0.6,1.09873926363794
150,5,1,0.01,0.5,0.9,0.6,1.09912504300706
50,7,1,0.01,0.5,0.9,0.6,1.09593155503017
100,7,1,0.01,0.5,0.9,0.6,1.09852044011946
150,7,1,0.01,0.5,0.9,0.6,1.09831798554537
50,9,1,0.01,0.5,0.9,0.6,1.09889745069086
100,9,1,0.01,0.5,0.9,0.6,1.098082475103
150,9,1,0.01,0.5,0.9,0.6,1.09920244099664
50,3,5,0.01,0.5,0.9,0.6,1.09730578829119
100,3,5,0.01,0.5,0.9,0.6,1.09753602866961
150,3,5,0.01,0.5,0.9,0.6,1.09844690797029
50,5,5,0.01,0.5,0.9,0.6,1.09850539342503
100,5,5,0.01,0.5,0.9,0.6,1.09809795300215
150,5,5,0.01,0.5,0.9,0.6,1.09873467129365
50,7,5,0.01,0.5,0.9,0.6,1.09787730824394
100,7,5,0.01,0.5,0.9,0.6,1.09855878682383
150,7,5,0.01,0.5,0.9,0.6,1.09908231904117
50,9,5,0.01,0.5,0.9,0.6,1.09876543283529
100,9,5,0.01,0.5,0.9,0.6,1.09849616448342
150,9,5,0.01,0.5,0.9,0.6,1.09828330344535
50,3,1,0.05,0.5,0.9,0.6,1.10346880155993
100,3,1,0.05,0.5,0.9,0.6,1.09997555553687
150,3,1,0.05,0.5,0.9,0.6,1.1022735880545
50,5,1,0.05,0.5,0.9,0.6,1.09898912342147
100,5,1,0.05,0.5,0.9,0.6,1.09626994473898
150,5,1,0.05,0.5,0.9,0.6,1.09903182080796
50,7,1,0.05,0.5,0.9,0.6,1.09716112138545
100,7,1,0.05,0.5,0.9,0.6,1.09792644817173
150,7,1,0.05,0.5,0.9,0.6,1.10033038869692
50,9,1,0.05,0.5,0.9,0.6,1.0989335099248
100,9,1,0.05,0.5,0.9,0.6,1.09511961389478
150,9,1,0.05,0.5,0.9,0.6,1.10157328238193
50,3,5,0.05,0.5,0.9,0.6,1.09911216989309
100,3,5,0.05,0.5,0.9,0.6,1.09727757278824
150,3,5,0.05,0.5,0.9,0.6,1.10487811910204
50,5,5,0.05,0.5,0.9,0.6,1.09863467572987
100,5,5,0.05,0.5,0.9,0.6,1.1001241717115
150,5,5,0.05,0.5,0.9,0.6,1.0962939347423
50,7,5,0.05,0.5,0.9,0.6,1.09932699740471
100,7,5,0.05,0.5,0.9,0.6,1.09792928420078
150,7,5,0.05,0.5,0.9,0.6,1.10066030265159
50,9,5,0.05,0.5,0.9,0.6,1.10082505346659
100,9,5,0.05,0.5,0.9,0.6,1.10004038662742
150,9,5,0.05,0.5,0.9,0.6,1.09974939880317
50,3,1,0.1,0.5,0.9,0.6,1.1018376489704
100,3,1,0.1,0.5,0.9,0.6,1.10068286893975
150,3,1,0.1,0.5,0.9,0.6,1.10454037265185
50,5,1,0.1,0.5,0.9,0.6,1.10340772890999
100,5,1,0.1,0.5,0.9,0.6,1.10164703274756
150,5,1,0.1,0.5,0.9,0.6,1.10048438211752
50,7,1,0.1,0.5,0.9,0.6,1.10177209911536
100,7,1,0.1,0.5,0.9,0.6,1.1010261576043
150,7,1,0.1,0.5,0.9,0.6,1.10140220197893
50,9,1,0.1,0.5,0.9,0.6,1.10105585690612
100,9,1,0.1,0.5,0.9,0.6,1.09910468544153
150,9,1,0.1,0.5,0.9,0.6,1.10004395158761
50,3,5,0.1,0.5,0.9,0.6,1.10322283619743
100,3,5,0.1,0.5,0.9,0.6,1.10469271613968
150,3,5,0.1,0.5,0.9,0.6,1.10130137378309
50,5,5,0.1,0.5,0.9,0.6,1.11212396696112
100,5,5,0.1,0.5,0.9,0.6,1.09922606300894
150,5,5,0.1,0.5,0.9,0.6,1.10176800106559
50,7,5,0.1,0.5,0.9,0.6,1.10003216581683
100,7,5,0.1,0.5,0.9,0.6,1.09790763111941
150,7,5,0.1,0.5,0.9,0.6,1.10616985950615
50,9,5,0.1,0.5,0.9,0.6,1.10562698188957
100,9,5,0.1,0.5,0.9,0.6,1.10455963181477
150,9,5,0.1,0.5,0.9,0.6,1.09429684235518
50,3,1,0.01,2,0.9,0.6,1.09930346572077
100,3,1,0.01,2,0.9,0.6,1.09889977976336
150,3,1,0.01,2,0.9,0.6,1.09814598481804
50,5,1,0.01,2,0.9,0.6,1.09862840680029
100,5,1,0.01,2,0.9,0.6,1.09963072112739
150,5,1,0.01,2,0.9,0.6,1.09868250392241
50,7,1,0.01,2,0.9,0.6,1.09821862203424
100,7,1,0.01,2,0.9,0.6,1.09763448127447
150,7,1,0.01,2,0.9,0.6,1.09821864673041
50,9,1,0.01,2,0.9,0.6,1.09818449060228
100,9,1,0.01,2,0.9,0.6,1.09840941491572
150,9,1,0.01,2,0.9,0.6,1.09907879349424
50,3,5,0.01,2,0.9,0.6,1.09880572803111
100,3,5,0.01,2,0.9,0.6,1.09909782348378
150,3,5,0.01,2,0.9,0.6,1.09842375606587
50,5,5,0.01,2,0.9,0.6,1.09908713794066
100,5,5,0.01,2,0.9,0.6,1.09890762860798
150,5,5,0.01,2,0.9,0.6,1.09660325375258
50,7,5,0.01,2,0.9,0.6,1.09882664971995
100,7,5,0.01,2,0.9,0.6,1.09794012308941
150,7,5,0.01,2,0.9,0.6,1.09852902344791
50,9,5,0.01,2,0.9,0.6,1.09890239360922
100,9,5,0.01,2,0.9,0.6,1.09866663329317
150,9,5,0.01,2,0.9,0.6,1.0983202554226
50,3,1,0.05,2,0.9,0.6,1.09658807727294
100,3,1,0.05,2,0.9,0.6,1.09908032879181
150,3,1,0.05,2,0.9,0.6,1.09766934865456
