"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.05,2,1,0.8,2,0.6,50,0.948949620458579,0.00313695123162297,0.77894297673046,0.00761028493977078,0.0023914381682848,0.00635443524082603,"CBCL"
0.05,2,1,0.8,2,0.8,50,0.950156052373012,0.00146668617917628,0.779773821438059,0.00677028659422099,0.00221500330335397,0.00614382739155233,"CBCL"
0.1,2,0.1,0.6,1,0.6,50,0.950650381475794,0.00191838208455703,0.778142950619259,0.0062734069235437,0.00212497656807705,0.00609002366247076,"CBCL"
0.1,2,0.1,0.6,1,0.8,50,0.950164073247727,0.00193524749691614,0.778048080329494,0.00435338694656414,0.00173254891225053,0.00267443080709038,"CBCL"
0.1,2,0.1,0.6,2,0.6,50,0.951382062854641,0.0019783999481224,0.778061525774601,0.00549438256549325,0.00343429634890895,0.00447815220163524,"CBCL"
0.1,2,0.1,0.6,2,0.8,50,0.951804618756979,0.000498788505068814,0.778935263309981,0.00813381467453794,0.000700917717649258,0.00619185446461833,"CBCL"
0.1,2,0.1,0.8,1,0.6,50,0.953291177064433,0.000467925433905637,0.779522616437862,0.00551952918713397,0.000451576558808032,0.00514798503790744,"CBCL"
0.1,2,0.1,0.8,1,0.8,50,0.950078989538408,0.00147218374138713,0.777910767201026,0.00643882338662157,0.00126706802722113,0.00571489762038011,"CBCL"
0.1,2,0.1,0.8,2,0.6,50,0.951054550593428,0.0013056515935717,0.778114644565756,0.00666327759346682,0.00172875083983265,0.00484551881991179,"CBCL"
0.1,2,0.1,0.8,2,0.8,50,0.95168782770672,0.000722132146422788,0.77906898582555,0.00730351768357955,0.00144013570296241,0.00570122214593464,"CBCL"
0.1,2,1,0.6,1,0.6,50,0.95103688729669,0.00171730476855042,0.777496058294526,0.00527217629894096,0.00218298611070113,0.00354830666970109,"CBCL"
