"eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD","model"
0.05,7,0.1,0.6,2,0.6,100,0.973618709294955,0.00259165149352167,0.655165218677638,0.0259289399754325,0.00382243944945601,0.0135446857536465,"BPM"
0.05,7,0.1,0.6,2,0.8,100,0.96081109725864,0.00709534811405999,0.647961865905483,0.0270932552608163,0.0062723778221441,0.0145328046246229,"BPM"
0.05,7,0.1,0.8,1,0.6,100,0.969330764298579,0.00460228528560145,0.649749964065474,0.0242018364321115,0.00437312644607203,0.00939466773480013,"BPM"
0.05,7,0.1,0.8,1,0.8,100,0.968656648796385,0.00497565581859198,0.650693631469871,0.028126057894131,0.0075049388624425,0.01236797135428,"BPM"
0.05,7,0.1,0.8,2,0.6,100,0.970625812418424,0.0054059806701578,0.651879153089156,0.0322514871672225,0.00635008164837455,0.0147114025634592,"BPM"
0.05,7,0.1,0.8,2,0.8,100,0.96864854885209,0.00400917020995857,0.651531176320844,0.0260667393233543,0.00539840386045585,0.00919066442228878,"BPM"
0.05,7,1,0.6,1,0.6,100,0.968080133553149,0.00371835222181303,0.651488366126581,0.0253525735664735,0.00222992379912509,0.0129165403214638,"BPM"
0.05,7,1,0.6,1,0.8,100,0.964657792043011,0.00501390642134566,0.651188713925544,0.0270062992402665,0.00636393553932206,0.0162520889802921,"BPM"
0.05,7,1,0.6,2,0.6,100,0.967897905245497,0.0049258711740135,0.647534552569853,0.0281709481162755,0.00642764045832418,0.0155516171378432,"BPM"
0.05,7,1,0.6,2,0.8,100,0.964114468102617,0.00582650719466654,0.648421998739509,0.0265382573192526,0.00815775152716111,0.011085331451602,"BPM"
0.05,7,1,0.8,1,0.6,100,0.970758020079541,0.00498982111789492,0.652986929479068,0.0276389258550856,0.00798156048403289,0.013130908446969,"BPM"
0.05,7,1,0.8,1,0.8,100,0.96300738860931,0.00557967315228427,0.647524596794296,0.0227258512155778,0.00427540016366818,0.0125704664885144,"BPM"
0.05,7,1,0.8,2,0.6,100,0.970014548343173,0.00710361596900942,0.652614546100524,0.0294827303645142,0.0120151709371525,0.0154089783231491,"BPM"
0.05,7,1,0.8,2,0.8,100,0.964324970898108,0.00691002842214737,0.647966174051018,0.0243486493847982,0.00976259253740024,0.00955799569371517,"BPM"
0.1,7,0.1,0.6,1,0.6,100,0.991324634914702,0.00555555657856397,0.660754134664188,0.0279333194064718,0.00840595426101316,0.0144949709564047,"BPM"
0.1,7,0.1,0.6,1,0.8,100,0.988291249618918,0.00214742059799096,0.663209052039865,0.02982751616536,0.00323799992355832,0.0155516569249551,"BPM"
0.1,7,0.1,0.6,2,0.6,100,0.990659335717738,0.00582378059565519,0.66517059271518,0.0273124814375131,0.00730785804122978,0.0162731268019741,"BPM"
0.1,7,0.1,0.6,2,0.8,100,0.990040391892734,0.0022085084715363,0.663693855027823,0.0242374878860347,0.00160992653714674,0.0113491902651148,"BPM"
0.1,7,0.1,0.8,1,0.6,100,0.998387571258637,0.00249822567299916,0.6677787757035,0.0276931277851448,0.00336153215664725,0.016376745052681,"BPM"
0.1,7,0.1,0.8,1,0.8,100,0.987432872658083,0.00433429186963387,0.662871605650723,0.0347033806536654,0.00507467154762123,0.0162149621642342,"BPM"
0.1,7,0.1,0.8,2,0.6,100,0.993254439446525,0.00466636832825112,0.671405811698762,0.029444051073219,0.00569241658117178,0.0197733736577325,"BPM"
0.1,7,0.1,0.8,2,0.8,100,0.989999848264748,0.00331621836291877,0.666842102198372,0.0310561869171978,0.00424612466964681,0.0137495411835712,"BPM"
0.1,7,1,0.6,1,0.6,100,0.990772177940894,0.00453865024805154,0.664853963388525,0.0236610506477553,0.00545143681985264,0.0132230369506916,"BPM"
0.1,7,1,0.6,1,0.8,100,0.984617302672357,0.00623040202390758,0.664668097984783,0.026820414627038,0.00971818423953732,0.017925507445621,"BPM"
0.1,7,1,0.6,2,0.6,100,0.992505806022748,0.00345847677336105,0.665168179516778,0.0275988830400114,0.00394083750562459,0.0171842978810484,"BPM"
0.1,7,1,0.6,2,0.8,100,0.98592287292611,0.00316384912644657,0.662447728535667,0.0268828868173347,0.00469077863269293,0.0200866005514463,"BPM"
0.1,7,1,0.8,1,0.6,100,0.995730324828924,0.00234695078756995,0.662944675688869,0.0186936106525854,0.00140292693901475,0.00813250837161756,"BPM"
0.1,7,1,0.8,1,0.8,100,0.991529005957607,0.00308987577990493,0.667241611450285,0.0336531283955635,0.00453542656744459,0.0178711583210646,"BPM"
0.1,7,1,0.8,2,0.6,100,0.997488182750474,0.0034894771586746,0.667793651905542,0.02809953435545,0.00658483221103599,0.0173708982378989,"BPM"
0.1,7,1,0.8,2,0.8,100,0.990804019286078,0.00314020481116573,0.666253613391234,0.0277802701964361,0.00468117553041891,0.0196571504662898,"BPM"
