"nrounds","max_depth","min_child_weight","eta","gamma","subsample","colsample_bytree","mlogloss"
50,3,5,0.1,2,0.6,0.6,1.09890804831869
100,3,5,0.1,2,0.6,0.6,1.10087520109477
150,3,5,0.1,2,0.6,0.6,1.09749863944568
50,5,5,0.1,2,0.6,0.6,1.10088641392228
100,5,5,0.1,2,0.6,0.6,1.10649861573677
150,5,5,0.1,2,0.6,0.6,1.10095675306318
50,7,5,0.1,2,0.6,0.6,1.09878767381662
100,7,5,0.1,2,0.6,0.6,1.10195679816377
150,7,5,0.1,2,0.6,0.6,1.10215867999182
50,9,5,0.1,2,0.6,0.6,1.10384262129213
100,9,5,0.1,2,0.6,0.6,1.1013993562432
150,9,5,0.1,2,0.6,0.6,1.09819405838594
50,3,1,0.01,0,0.9,0.6,1.09865639472342
100,3,1,0.01,0,0.9,0.6,1.09818894008135
150,3,1,0.01,0,0.9,0.6,1.09852501004181
50,5,1,0.01,0,0.9,0.6,1.09831585649781
100,5,1,0.01,0,0.9,0.6,1.09862913647859
150,5,1,0.01,0,0.9,0.6,1.09815283311491
50,7,1,0.01,0,0.9,0.6,1.09809221104671
100,7,1,0.01,0,0.9,0.6,1.09792076409136
150,7,1,0.01,0,0.9,0.6,1.09862371670663
50,9,1,0.01,0,0.9,0.6,1.09833568888842
100,9,1,0.01,0,0.9,0.6,1.09848629055218
150,9,1,0.01,0,0.9,0.6,1.09882360522679
50,3,5,0.01,0,0.9,0.6,1.09888599663605
100,3,5,0.01,0,0.9,0.6,1.09835850855162
150,3,5,0.01,0,0.9,0.6,1.09869829917385
50,5,5,0.01,0,0.9,0.6,1.09844906860957
100,5,5,0.01,0,0.9,0.6,1.09868320435708
150,5,5,0.01,0,0.9,0.6,1.09793550709893
50,7,5,0.01,0,0.9,0.6,1.09885114599118
100,7,5,0.01,0,0.9,0.6,1.09834842920331
150,7,5,0.01,0,0.9,0.6,1.09859911098203
50,9,5,0.01,0,0.9,0.6,1.09852151361501
100,9,5,0.01,0,0.9,0.6,1.09856178800514
150,9,5,0.01,0,0.9,0.6,1.09874785461747
50,3,1,0.05,0,0.9,0.6,1.0984416496492
100,3,1,0.05,0,0.9,0.6,1.09881963238488
150,3,1,0.05,0,0.9,0.6,1.09936379466068
50,5,1,0.05,0,0.9,0.6,1.0978796708303
100,5,1,0.05,0,0.9,0.6,1.097560877253
